id,170_10,170_13,170_16,170_19
1116373183,0.89,0.92,0.75,0.43
1116373184,0.95,0.95,0.79,0.16
1116373185,0.67,0.85,0.73,0.48
1117992204,0.34,0.73,0.41,0.08
1118862529,0.17,0.62,0.08,0.09
1119693428,0.92,0.56,0.16,0.0
1120044516,0.53,0.46,0.52,0.36
1120044517,0.58,0.53,0.4,0.5
1120044540,0.76,0.8,0.54,0.05
1120047960,0.98,0.97,0.96,0.57
1122256597,0.57,0.54,0.48,0.23
1122256598,0.67,0.42,0.37,0.49
1122256599,0.74,0.72,0.67,0.31
1122256600,0.81,0.83,0.77,0.41
1122256601,0.77,0.76,0.43,0.09
1122256602,0.72,0.73,0.67,0.25
1122256603,0.53,0.59,0.43,0.36
1122256604,0.32,0.32,0.26,0.08
1122256606,0.63,0.47,0.29,0.36
1122256607,0.75,0.65,0.53,0.6
1123591568,0.44,0.62,0.54,0.13
1123591569,0.0,0.0,0.0,0.0
1123591570,0.74,0.74,0.79,0.48
1123591571,0.41,0.5,0.6,0.44
1123600969,0.44,0.3,0.4,0.14
1123600970,0.3,0.33,0.31,0.09
1123601856,0.22,0.3,0.25,0.0
1123601857,0.01,0.27,0.45,0.29
1123842964,0.09,0.14,0.0,0.0
1123842965,0.0,0.0,0.0,0.0
1123842977,0.49,0.5,0.49,0.34
1123842993,0.34,0.34,0.25,0.17
1123842994,0.07,0.11,0.0,0.0
1123842995,0.0,0.01,0.01,0.0
1123842996,0.0,0.0,0.0,0.0
1123842997,0.54,1.0,0.98,0.0
1123843000,0.87,1.0,0.94,0.23
1123843022,0.97,1.0,0.98,0.77
1123843023,0.75,0.93,0.93,0.85
1123843074,0.26,0.77,0.89,0.89
1123843092,0.78,0.84,0.75,0.24
1123846496,0.13,0.15,0.04,0.0
1123869127,0.91,0.91,0.9,0.87
1124369608,0.87,0.84,0.82,0.74
1124403498,0.15,0.27,0.2,0.06
1124403501,0.52,0.54,0.49,0.35
1124408966,0.43,0.53,0.46,0.02
1124408976,0.0,0.0,0.0,0.0
1124408977,0.0,0.02,0.0,0.0
1124408978,0.71,0.89,0.17,0.0
1124781151,0.25,0.41,0.13,0.17
1124781152,0.82,0.86,0.77,0.04
1124788233,0.46,0.59,0.43,0.03
1124788238,0.0,0.0,0.0,0.0
1124813547,0.02,0.18,0.4,0.26
1124813660,0.73,0.91,0.84,0.56
1124814975,1.0,0.94,0.92,0.94
1124990166,0.9,0.98,0.85,0.34
1132402621,1.0,1.0,1.0,1.0
1132688923,0.51,0.51,0.17,0.0
1132688924,0.17,0.71,0.94,0.61
1132688925,0.93,1.0,1.0,0.7
1132688926,0.78,0.84,0.64,0.37
1132688927,0.43,0.65,0.61,0.25
1132688928,0.8,0.85,0.68,0.06
1132688929,0.41,0.78,0.53,0.27
1132688930,0.73,0.88,0.85,0.42
1132688931,0.18,0.21,0.18,0.08
1132715986,0.66,0.79,0.77,0.45
1132715987,0.51,0.85,0.83,0.09
1132715988,0.13,0.29,0.19,0.0
1132715989,0.21,0.54,0.09,0.55
1132726650,0.85,0.89,0.73,0.24
1132726653,0.18,0.67,0.49,0.09
1132726654,0.78,0.98,1.0,1.0
113490299,1.0,1.0,1.0,1.0
1136479855,0.64,0.67,0.68,0.42
1138433286,0.73,0.7,0.71,0.74
114379522,1.0,1.0,1.0,1.0
114379523,1.0,1.0,1.0,0.88
114379524,1.0,1.0,1.0,1.0
114771517,0.74,0.85,0.82,0.6
114771518,0.43,0.83,0.56,0.3
114771519,0.89,0.86,0.87,0.83
114771520,0.68,0.73,0.68,0.11
1149613801,0.91,0.86,0.8,0.9
1149613806,0.11,0.43,0.16,0.08
1149613807,0.51,0.66,0.58,0.52
115393973,0.24,0.0,0.2,0.0
1154371295,0.71,0.83,0.57,0.18
1155064143,0.81,0.85,0.71,0.07
115537265,0.78,0.79,0.77,0.6
1155393258,0.76,0.91,0.9,0.78
1155393259,0.27,0.0,0.05,0.14
1155398126,0.77,0.78,0.68,0.3
1155398127,0.51,0.56,0.51,0.27
1155398128,0.56,0.63,0.63,0.2
1155400697,0.5,0.64,0.53,0.0
1155416486,0.51,0.41,0.13,0.01
1155416487,0.23,0.44,0.56,0.08
1155416488,0.31,0.55,0.24,0.1
1155416489,0.7,0.8,0.78,0.12
1155421753,0.38,0.53,0.36,0.23
1155421754,0.05,0.14,0.06,0.0
1155421775,0.37,0.79,0.57,0.15
1155421814,1.0,1.0,1.0,0.58
1155421815,0.36,0.65,0.71,0.15
1155424918,0.89,0.97,1.0,0.48
1155424919,0.25,0.52,0.18,0.1
1155424920,0.69,0.73,0.45,0.08
1155436384,0.12,0.0,0.0,0.08
1155441416,0.42,0.42,0.36,0.04
1155441417,0.0,0.0,0.0,0.0
1155441418,0.0,0.0,0.17,0.0
1155441420,0.0,0.0,0.0,0.0
1155441421,0.83,0.93,0.49,0.0
1155441422,0.35,0.57,0.36,0.33
1155997142,0.84,0.84,0.8,0.35
1155997143,1.0,1.0,1.0,1.0
1157394620,1.0,1.0,1.0,1.0
1157394621,1.0,0.99,0.95,0.95
1159747450,0.03,0.2,0.05,0.0
1159747451,0.29,0.48,0.32,0.28
1159747464,0.03,0.61,0.57,0.12
1159747465,0.06,0.14,0.04,0.03
1159747466,0.03,0.35,0.38,0.04
1159747467,0.47,0.55,0.47,0.17
1159747468,0.01,0.1,0.16,0.0
1159747469,0.18,0.48,0.28,0.0
1159747470,0.04,0.45,0.29,0.0
1159747471,0.34,0.29,0.1,0.0
1159747472,0.0,0.4,0.4,0.37
1159747473,0.27,0.51,0.36,0.0
1159747474,0.36,0.34,0.26,0.16
1159747475,0.09,0.41,0.28,0.0
1159747476,0.06,0.43,0.4,0.39
1159747477,0.14,0.1,0.11,0.02
1159747478,0.04,0.25,0.13,0.0
1159747479,0.06,0.07,0.04,0.0
1159747480,0.32,0.37,0.22,0.08
1159747481,0.6,0.64,0.34,0.23
1159747482,0.12,0.23,0.26,0.1
1159747483,0.31,0.27,0.4,0.46
1159747484,0.05,0.04,0.07,0.13
1159747485,0.51,0.46,0.54,0.48
1159747486,0.43,0.67,0.55,0.55
1159747487,0.42,0.48,0.54,0.35
1159747488,0.36,0.52,0.46,0.05
1159747489,0.32,0.61,0.68,0.57
1159747490,0.14,0.22,0.19,0.23
1159747491,0.08,0.11,0.07,0.01
1159747492,0.09,0.45,0.43,0.21
1159747493,0.19,0.33,0.29,0.05
1159747494,0.44,0.66,0.57,0.21
1159747495,0.26,0.31,0.28,0.14
1159747496,0.15,0.38,0.22,0.06
1160222281,0.19,0.21,0.21,0.16
1161181082,0.76,0.98,1.0,0.83
1163311482,0.22,0.38,0.4,0.24
1163664705,1.0,1.0,1.0,1.0
1163664706,0.88,0.87,0.59,0.18
116382805,0.03,0.11,0.06,0.03
1163902301,0.29,0.49,0.42,0.09
1163902302,0.56,0.62,0.28,0.07
116403027,0.0,0.14,0.01,0.0
1164350872,0.0,0.24,0.07,0.05
1164350873,0.0,0.11,0.21,0.0
1164350890,0.08,0.34,0.34,0.05
1164350891,0.0,0.13,0.13,0.0
1164350896,0.6,0.53,0.55,0.27
1164350897,0.57,0.94,0.84,0.22
1164350903,0.52,0.37,0.33,0.0
1164350904,0.27,0.63,0.55,0.06
1164350905,0.0,0.0,0.0,0.0
1167599731,1.0,1.0,1.0,1.0
1167599732,1.0,1.0,1.0,1.0
1167599738,0.8,0.82,0.82,0.81
1167602897,1.0,1.0,1.0,1.0
1167603266,0.05,0.05,0.0,0.0
1167603380,0.3,0.52,0.57,0.19
1167604769,0.0,0.0,0.0,0.0
1167884925,0.39,0.51,0.37,0.0
1167884944,0.08,0.18,0.28,0.14
1167884946,0.01,0.56,0.57,0.42
1167884947,0.2,0.25,0.15,0.0
1167884952,0.16,0.42,0.45,0.06
1167884963,0.67,0.72,0.45,0.0
1167884964,0.84,0.85,0.81,0.07
1167884965,0.72,0.96,0.85,0.03
1167884966,0.36,0.38,0.16,0.0
1167884967,0.23,0.39,0.27,0.11
1168909105,1.0,1.0,1.0,1.0
1168909194,1.0,1.0,1.0,0.98
1168909195,0.98,0.98,0.93,0.18
1169088261,0.4,0.63,0.55,0.36
1169088262,0.19,0.41,0.5,0.06
1169101598,0.51,0.72,0.68,0.34
1169101599,0.48,0.95,0.9,0.03
1169532192,0.42,0.76,0.8,0.21
1169532199,0.87,0.91,0.91,0.72
1169532400,0.45,0.3,0.14,0.13
1169532437,0.55,0.61,0.57,0.33
1170531940,0.19,0.44,0.42,0.28
1170531941,0.17,0.2,0.13,0.03
1170531942,0.62,0.72,0.68,0.4
1170531948,0.59,0.64,0.69,0.05
1170531949,0.66,0.72,0.67,0.0
1170531985,0.98,0.99,0.99,0.95
1170531986,0.68,0.75,0.66,0.36
1170531987,0.33,0.43,0.11,0.0
1171257982,0.09,0.29,0.28,0.0
1171257983,0.53,0.63,0.58,0.44
1171257984,0.28,0.38,0.36,0.15
1171257985,0.28,0.24,0.2,0.0
1172028768,0.0,0.0,0.0,0.0
1172028769,0.0,0.02,0.06,0.0
1172072286,0.05,0.27,0.19,0.0
1172072321,0.11,0.07,0.0,0.0
1172072322,1.0,1.0,0.8,0.14
117349061,0.77,0.89,0.89,0.82
117934216,0.99,0.99,0.98,0.97
1179749220,0.83,0.98,0.98,0.98
1179749221,0.61,0.69,0.67,0.53
1179749222,0.46,0.57,0.54,0.4
1179749223,0.31,0.52,0.36,0.04
1179749224,0.15,0.37,0.22,0.0
1179846819,0.58,0.72,0.7,0.24
1179846822,0.19,0.2,0.16,0.0
1179846823,0.52,0.76,0.6,0.02
1179846825,0.09,0.31,0.62,0.0
1180170575,0.54,0.67,0.56,0.41
1181950784,0.11,0.28,0.21,0.02
1181950785,0.46,0.57,0.39,0.06
1181950786,0.7,0.81,0.81,0.15
1181950788,0.97,1.0,0.87,0.51
1181950789,0.94,0.94,0.8,0.07
1181956516,0.08,0.13,0.14,0.0
1181956517,0.23,0.8,0.54,0.41
1181956518,0.37,0.42,0.19,0.09
1181956519,0.4,0.86,0.55,0.63
1181956528,0.05,0.18,0.22,0.09
1181956575,0.64,0.64,0.58,0.45
1181956576,0.81,0.88,0.74,0.08
1182357333,0.99,0.86,0.92,1.0
1182776518,0.9,1.0,1.0,0.53
1182776519,0.86,1.0,1.0,0.85
1182776520,0.84,1.0,1.0,0.71
1186870244,0.36,0.87,0.41,0.09
1187359899,0.11,1.0,0.59,0.57
1187359899,0.04,0.08,0.27,0.13
1187359901,1.0,1.0,1.0,1.0
1187359902,1.0,1.0,1.0,1.0
1187359903,0.03,1.0,0.93,0.28
1187361210,0.83,0.84,0.75,0.42
1187361211,0.76,0.96,0.98,0.8
1187361212,0.85,1.0,0.99,0.23
1187361213,0.25,0.7,0.52,0.32
1187862878,0.12,0.48,0.49,0.28
1187887614,0.72,0.7,0.6,0.62
1187910688,0.19,0.05,0.0,0.1
1187910714,0.79,0.77,0.68,0.65
1187910715,1.0,1.0,0.86,0.28
1187910716,0.64,0.57,0.26,0.04
1187929771,0.84,0.86,0.86,0.65
1188054542,0.06,0.02,0.0,0.0
1188054543,0.04,0.06,0.01,0.0
1188054544,0.15,0.24,0.01,0.0
1188054545,0.0,0.25,0.12,0.0
1188054546,0.01,0.0,0.0,0.0
1188054547,0.01,0.16,0.4,0.0
1188054548,0.29,0.46,0.23,0.06
1188054549,0.38,0.65,0.69,0.49
1188054550,0.64,0.64,0.63,0.61
1188054551,0.71,0.75,0.75,0.41
1188054552,0.67,0.7,0.7,0.58
1188054553,0.0,0.03,0.02,0.0
1188054554,0.09,0.42,0.18,0.0
1188054555,0.01,0.04,0.03,0.0
1188054556,0.0,0.05,0.0,0.0
1188054557,0.02,0.04,0.0,0.0
1188054558,0.09,0.63,0.64,0.03
1188054559,0.29,0.74,0.47,0.0
1188177188,0.63,0.61,0.21,0.0
1188177246,0.27,0.54,0.23,0.0
1188177249,0.0,0.0,0.0,0.0
1188177250,0.1,0.27,0.45,0.0
1188181645,0.18,0.18,0.0,0.0
1188181646,0.97,1.0,0.67,0.2
1188181650,0.48,0.39,0.32,0.02
1188181651,0.66,0.5,0.41,0.37
1188182680,0.0,0.0,0.0,0.0
1188186540,0.31,0.67,0.49,0.38
1188315896,0.61,0.68,0.58,0.24
1188575208,0.27,0.25,0.24,0.01
1188575209,0.24,0.34,0.27,0.09
1188575210,0.68,0.98,0.98,0.99
1188575214,0.32,0.44,0.39,0.54
1189460290,0.39,0.58,0.51,0.3
1189460310,0.35,0.26,0.02,0.37
1189944046,0.86,0.81,0.65,0.4
119160097,1.0,1.0,1.0,1.0
1191675930,0.57,0.8,0.71,0.54
1192034580,0.0,0.0,0.0,0.02
1192034581,0.85,0.86,0.88,0.89
1192034582,0.89,0.89,0.43,0.2
1192034583,0.0,0.0,0.0,0.0
1192034619,0.5,0.6,0.32,0.2
1192034620,0.66,0.75,0.73,0.76
1192034636,0.66,0.74,0.7,0.64
1192034669,0.93,0.93,0.79,0.3
1192034709,0.08,0.27,0.19,0.02
1192034712,0.27,0.36,0.35,0.31
1192034722,0.46,0.49,0.45,0.04
1192034723,0.11,0.34,0.07,0.15
1192034724,0.0,0.0,0.0,0.0
1192034725,0.25,0.26,0.23,0.15
1192034726,0.27,0.4,0.39,0.22
1192034727,0.52,0.63,0.66,0.16
1192034728,0.29,0.56,0.36,0.2
1192034729,0.44,0.75,0.63,0.14
1192034730,0.46,0.71,0.77,0.4
1192034798,0.82,0.84,0.83,0.74
1192044448,0.91,0.98,0.82,0.21
1192044449,0.95,1.0,1.0,1.0
1192044450,0.86,1.0,1.0,0.72
1192044451,1.0,1.0,0.99,0.08
1192044452,0.79,0.98,0.93,0.85
1192497904,0.55,0.73,0.7,0.28
1192498476,0.09,0.43,0.36,0.04
1198723019,0.9,0.94,0.95,0.92
1198723021,0.9,0.96,0.96,0.94
1199470975,0.98,0.98,0.95,0.17
1200611346,0.98,0.99,0.96,0.88
1200669247,0.54,0.56,0.49,0.39
1200809797,0.57,0.62,0.59,0.41
1200809798,0.16,0.34,0.36,0.26
1200809812,0.0,0.17,0.24,0.09
1200849217,0.5,0.62,0.59,0.42
1200849269,0.76,0.81,0.8,0.77
1200849270,0.68,0.67,0.41,0.2
1200873750,0.39,0.79,0.77,0.0
1200873751,0.38,0.48,0.45,0.0
1200873997,0.22,0.48,0.59,0.36
1200873998,0.48,0.57,0.36,0.0
1200892562,0.93,0.93,0.91,0.73
1200892563,0.33,0.51,0.66,0.49
1200892564,1.0,0.98,0.75,0.25
1200892565,0.98,1.0,1.0,0.97
1200892566,1.0,1.0,0.99,0.75
1200892567,0.52,0.81,0.95,0.93
1200892568,0.95,0.94,0.71,0.37
1200892569,0.85,0.87,0.79,0.48
1201801272,0.61,0.5,0.31,0.06
1202349103,0.89,0.93,0.86,0.25
1202349149,0.62,0.61,0.57,0.59
1202362673,0.78,0.78,0.64,0.29
1202362675,0.21,0.49,0.24,0.03
1202362676,0.49,0.81,0.65,0.21
1202362677,0.76,0.64,0.14,0.0
1202362678,0.65,0.53,0.59,0.42
1202362679,0.6,0.78,1.0,0.99
1202362680,0.46,0.8,0.61,0.02
1202362681,0.79,0.73,0.48,0.0
1202362682,0.89,0.9,0.88,0.08
1202362683,0.65,0.74,0.6,0.51
1202362684,0.63,0.73,0.72,0.7
1202739026,0.24,0.38,0.39,0.0
1202739027,0.96,0.92,0.78,0.15
1202785552,0.0,0.0,0.0,0.0
1202785553,0.0,0.0,0.0,0.0
1202785554,0.87,1.0,0.97,0.51
1202785555,0.54,0.44,0.31,0.0
1202785556,0.11,0.63,0.78,0.78
1202785557,0.03,0.23,0.09,0.38
1202785558,0.05,0.07,0.67,0.65
1202785559,0.26,0.51,0.93,0.86
1202785560,0.03,0.0,0.0,0.0
1202785561,0.04,0.0,0.01,0.0
1202785562,0.0,0.08,0.0,0.0
1202785563,0.0,0.24,0.03,0.0
1202785564,0.0,0.05,0.0,0.0
1203050175,0.0,0.43,0.53,0.0
1203050176,0.0,0.0,0.01,0.0
1203050177,0.0,0.0,0.0,0.0
1203050178,0.0,0.0,0.0,0.0
1203050179,0.0,0.0,0.0,0.0
1203050180,0.45,0.43,0.24,0.01
1203050182,0.0,0.07,0.51,0.14
1203050183,0.0,0.02,0.07,0.07
1203050184,0.47,0.67,0.67,0.55
1203050186,0.91,0.91,0.88,0.0
1203050187,0.67,0.68,0.61,0.16
1203050189,0.62,0.55,0.51,0.58
1203050190,0.21,0.13,0.15,0.17
1203150522,0.99,0.99,1.0,1.0
1203150524,1.0,1.0,1.0,1.0
1203913668,0.26,0.6,0.37,0.2
1204454769,0.99,1.0,1.0,0.99
1204454770,1.0,1.0,1.0,1.0
120453050,0.99,1.0,0.99,0.98
120453051,1.0,1.0,1.0,1.0
120453052,0.72,0.81,0.94,0.94
120453054,0.93,0.94,0.93,0.9
120453056,1.0,1.0,1.0,0.96
120453059,1.0,1.0,1.0,1.0
120453061,1.0,1.0,0.98,0.91
1204592439,0.21,0.53,0.69,0.69
1204673179,1.0,1.0,1.0,0.99
1204673180,1.0,1.0,1.0,1.0
1204673181,1.0,1.0,1.0,1.0
1204673182,0.98,0.99,0.99,0.99
1204673183,1.0,1.0,1.0,1.0
1205217571,1.0,1.0,1.0,1.0
120598799,0.78,0.95,0.97,0.97
120598810,0.75,0.78,0.77,0.7
1206420758,0.56,0.72,0.69,0.65
1206420759,0.77,0.88,0.87,0.68
1206420760,0.85,0.86,0.88,0.78
1206420761,0.93,0.88,0.85,0.65
1206587229,0.2,0.27,0.27,0.15
1209696301,0.69,0.7,0.68,0.57
1209696302,0.09,0.33,0.59,0.23
1209696303,0.23,0.6,0.69,0.56
1209696304,0.77,0.88,0.93,0.85
1209696305,0.16,0.22,0.18,0.12
1209696307,0.95,0.98,0.99,0.99
1209696308,0.59,0.86,0.87,0.83
1209696309,0.83,0.83,0.68,0.41
1209696310,0.49,0.67,0.64,0.48
1209696311,0.85,0.8,0.56,0.35
1209705794,0.96,0.97,0.96,0.7
1210042384,0.22,0.58,0.65,0.24
1210042385,0.28,0.77,0.69,0.22
1210042386,0.56,0.62,0.24,0.07
1210042387,0.0,0.0,0.25,0.0
1210042388,0.04,0.19,0.19,0.08
1210042389,0.34,0.51,0.42,0.28
1210042390,0.4,0.43,0.09,0.02
1210042391,0.61,0.71,0.56,0.08
1210042392,0.13,0.25,0.34,0.05
1210042393,0.46,0.6,0.48,0.11
1210042394,0.18,0.23,0.26,0.16
1210042395,0.06,0.02,0.01,0.0
1210042396,0.11,0.2,0.14,0.07
1210042402,0.21,0.12,0.13,0.0
1210450031,0.04,0.27,0.03,0.0
1210499811,0.97,0.97,0.96,0.69
1210499812,0.9,0.93,0.88,0.66
1210533764,0.99,1.0,1.0,1.0
1210688581,0.47,0.63,0.27,0.01
1210688582,0.48,0.66,0.67,0.09
1210688583,0.0,0.0,0.0,0.0
1210688584,0.0,0.09,0.24,0.25
1210688588,0.75,0.86,0.85,0.23
1210688589,1.0,1.0,1.0,1.0
1210688590,0.98,0.96,0.79,0.45
1210688591,0.41,0.57,0.64,0.25
1210688592,0.39,0.71,0.52,0.06
1210688593,0.86,0.94,0.94,0.32
1210688594,0.58,0.74,0.54,0.13
1210688595,0.4,0.57,0.41,0.26
1210688596,0.0,0.0,0.0,0.0
1210688597,0.18,0.13,0.0,0.0
1210688598,0.19,0.22,0.04,0.0
1210688599,0.32,0.53,0.61,0.31
1210688600,0.53,0.51,0.55,0.14
1210688601,0.29,0.2,0.08,0.06
1210688602,0.09,0.1,0.21,0.04
1210688603,0.13,0.43,0.6,0.28
1210688604,0.21,0.3,0.28,0.03
1210688605,0.03,0.07,0.0,0.0
1210922418,0.52,0.55,0.4,0.18
1210922419,0.33,0.41,0.28,0.09
1210922420,0.28,0.44,0.36,0.07
1210922426,0.64,0.69,0.66,0.08
1210922430,0.73,0.99,0.82,0.31
1210922431,0.98,1.0,1.0,0.74
1210922456,0.28,0.43,0.79,0.59
1210922457,0.81,0.88,0.93,0.06
1210922458,0.37,0.41,0.42,0.36
1210922471,0.75,0.75,0.66,0.55
1210922472,0.59,0.68,0.65,0.2
1210922473,0.57,0.76,0.77,0.49
1210924688,0.57,0.69,0.53,0.0
1210924690,0.58,0.59,0.55,0.4
1210924691,0.34,0.16,0.01,0.05
1211895703,0.0,0.0,0.0,0.0
1211895704,0.23,0.15,0.14,0.0
1211895705,0.17,0.25,0.17,0.0
1211901679,0.0,0.27,0.32,0.09
1211901680,0.02,0.08,0.16,0.01
1211901681,0.0,0.16,0.22,0.14
1211901685,0.96,1.0,1.0,0.38
1211901686,0.92,0.99,1.0,0.24
1211901687,1.0,1.0,0.89,0.21
1211901688,0.94,0.97,0.74,0.14
1211901689,0.81,0.78,0.32,0.0
1211901690,0.52,0.48,0.05,0.0
1213287045,0.0,0.0,0.0,0.0
1213287055,0.05,0.07,0.06,0.13
1213287056,0.16,0.35,0.4,0.42
1213287058,0.35,0.68,0.68,0.02
1213287059,0.47,0.21,0.19,0.02
1213287061,0.84,0.63,0.16,0.0
1213287062,1.0,0.75,0.04,0.0
1213287065,0.0,0.0,0.02,0.0
1213287066,0.0,0.05,0.05,0.0
1213287067,0.0,0.07,0.07,0.0
1213287072,0.25,0.34,0.33,0.29
1213287073,0.0,0.11,0.06,0.0
1213287074,0.0,0.04,0.04,0.0
1213287075,0.0,0.0,0.0,0.0
1213287076,0.0,0.0,0.0,0.0
1213287082,0.0,0.0,0.02,0.0
1213287083,0.0,0.0,0.01,0.0
1215393950,0.83,0.91,0.74,0.62
1215393951,0.95,0.97,0.96,0.87
1215633867,0.3,0.34,0.34,0.25
1215843242,0.51,0.74,0.57,0.17
1215843258,0.51,0.73,0.83,0.52
1215843259,0.72,0.88,0.65,0.47
1215843260,0.76,0.69,0.76,0.47
1215843261,0.59,0.71,0.59,0.48
1215843262,0.62,0.67,0.71,0.49
1215843263,0.7,0.82,0.85,0.27
1215843264,0.75,0.85,0.71,0.15
1215843265,0.77,0.74,0.76,0.2
1215843266,0.55,0.52,0.56,0.43
1215843267,0.13,0.18,0.16,0.02
1215843268,0.21,0.32,0.29,0.0
1215843272,0.19,0.36,0.22,0.14
1215843273,0.47,0.58,0.47,0.1
1215851044,0.0,0.09,0.09,0.0
1215851045,0.41,0.62,0.64,0.27
1215851046,0.07,0.73,0.26,0.18
1215851069,0.44,0.81,0.33,0.22
1216030481,0.52,0.76,0.49,0.24
1216032792,0.18,0.3,0.25,0.04
1216034018,0.66,0.73,0.69,0.56
121629313,0.9,0.93,0.91,0.83
121629314,1.0,1.0,1.0,0.99
1222997458,0.52,0.68,0.19,0.26
1223164628,0.05,0.42,0.35,0.12
1223616292,0.02,0.18,0.07,0.0
1223945198,0.31,0.36,0.33,0.23
1223945202,0.26,0.39,0.08,0.11
1223945203,0.0,0.0,0.0,0.0
1223945204,0.0,0.04,0.0,0.0
1223945205,0.31,0.7,0.05,0.0
1223976761,0.87,0.79,0.71,0.02
1223976762,0.42,0.51,0.47,0.04
1224758894,1.0,1.0,1.0,0.9
1224758900,0.38,0.66,0.66,0.45
1224758904,0.9,0.94,0.91,0.51
1224758905,0.28,0.37,0.34,0.4
1224758906,0.78,0.89,0.89,0.94
1224758907,0.58,0.6,0.58,0.56
1224771828,0.1,0.11,0.07,0.08
1224780994,0.87,0.92,0.89,0.31
1224780995,0.11,0.56,0.48,0.37
1225442723,0.53,0.65,0.62,0.55
1225494770,0.17,0.5,0.5,0.32
1225496146,0.4,0.66,0.77,0.72
1225496149,0.47,0.74,0.66,0.49
1225496946,0.42,0.52,0.24,0.0
1225773627,0.4,0.48,0.17,0.22
1225928083,0.0,0.35,0.47,0.0
1225928084,0.0,0.0,0.0,0.0
1226796409,0.13,0.5,0.45,0.15
1226966425,0.4,0.59,0.43,0.03
1227063055,0.95,0.96,0.96,0.46
1227063067,0.77,0.68,0.56,0.0
1227063072,0.04,0.1,0.04,0.0
1227063075,0.39,0.39,0.42,0.12
1227063078,0.36,0.78,0.0,0.0
1227063079,0.06,0.62,0.44,0.0
1227063082,0.07,0.17,0.02,0.01
1227063083,0.57,0.59,0.47,0.05
1227063084,0.2,0.31,0.25,0.06
1227063085,0.79,0.86,0.81,0.41
1227063086,0.44,0.49,0.36,0.06
1230305708,0.0,0.12,0.15,0.02
1230305710,0.23,0.32,0.13,0.02
1230305711,0.36,0.73,0.17,0.37
1230305712,0.53,0.66,0.49,0.4
1230305713,0.46,0.51,0.65,0.27
1230906451,0.84,0.86,0.9,0.96
1231336288,0.66,0.78,0.77,0.74
1231336289,0.42,0.67,0.74,0.72
1231415176,0.23,0.8,0.73,0.14
1231417907,0.95,0.95,0.89,0.67
1233040025,0.63,0.55,0.28,0.14
1233267570,0.43,0.4,0.0,0.0
1234047679,0.18,0.38,0.22,0.01
1234048295,0.44,0.59,0.32,0.08
1234944512,0.63,0.95,0.84,0.3
1236750057,0.82,0.92,0.87,0.84
1236750060,1.0,1.0,1.0,0.49
1236752302,0.0,0.0,0.5,0.5
1236752310,0.0,0.2,0.21,0.03
1236838935,0.64,0.74,0.76,0.73
1237818035,1.0,1.0,1.0,1.0
1237818036,1.0,1.0,1.0,1.0
1237818037,1.0,1.0,1.0,1.0
1237818038,0.74,0.98,0.98,0.98
1237818039,1.0,1.0,1.0,1.0
1237818040,1.0,1.0,1.0,1.0
1238181515,1.0,1.0,1.0,0.76
1238181516,1.0,1.0,1.0,0.53
1238181519,0.94,0.97,0.98,0.92
1238181520,0.15,0.43,0.48,0.44
1238181521,0.93,0.97,0.98,0.75
1238181522,1.0,1.0,1.0,0.72
1239925619,1.0,1.0,1.0,1.0
1245533969,0.48,0.61,0.47,0.11
1245533970,0.15,0.54,0.47,0.0
1246290627,0.73,0.73,0.75,0.6
124734577,0.66,0.64,0.64,0.43
124734578,0.73,0.77,0.78,0.54
1250843267,0.41,0.4,0.31,0.2
1250843268,0.75,0.75,0.75,0.2
1250843270,0.44,0.86,0.84,0.09
1250866935,0.47,0.74,0.67,0.42
1250866936,0.04,0.21,0.0,0.0
1250958338,0.32,0.33,0.22,0.15
1250958339,0.76,0.74,0.59,0.15
1250958343,0.18,0.24,0.21,0.2
1250958344,0.15,0.16,0.06,0.02
1252140712,0.45,0.7,0.38,0.21
1252143402,0.82,0.81,0.73,0.39
1252790017,0.47,0.55,0.49,0.13
1252790018,0.23,0.37,0.3,0.03
1252790019,0.21,0.3,0.23,0.15
1252790020,0.01,0.14,0.15,0.03
1252790021,1.0,1.0,1.0,1.0
1252790022,0.59,0.79,0.68,0.54
1252790023,0.19,0.55,0.64,0.65
1252790024,1.0,1.0,1.0,1.0
1252790025,0.59,0.65,0.57,0.54
1253792996,0.01,0.01,0.01,0.0
125934383,0.0,0.0,0.0,0.0
1259389385,0.69,0.23,0.21,0.51
1259390240,0.75,0.49,0.35,0.61
1262282145,0.07,0.24,0.1,0.0
1262626800,0.88,0.93,0.95,0.95
1266563799,0.47,0.54,0.46,0.0
1266563801,0.99,0.98,0.87,0.0
1266563802,0.36,0.41,0.28,0.0
1266563803,1.0,1.0,0.81,0.0
1266758837,0.71,0.85,0.59,0.34
1267791211,0.24,0.0,0.01,0.0
1267791213,0.99,0.97,0.78,0.0
1267791215,0.42,0.52,0.61,0.35
1267940203,0.51,0.52,0.5,0.25
1268146617,1.0,1.0,1.0,1.0
1268146618,0.2,0.55,0.06,0.0
1268146620,1.0,1.0,1.0,1.0
1268467450,0.8,0.93,0.88,0.33
1268467451,0.6,0.71,0.73,0.3
1268467452,0.45,0.32,0.28,0.19
1268467453,0.89,0.83,0.79,0.81
1272203595,0.68,0.8,0.29,0.0
1272203596,0.15,0.31,0.03,0.0
1272203601,0.47,0.68,0.74,0.38
1272203602,0.03,0.08,0.17,0.07
1272205478,0.0,0.3,0.3,0.05
1272205479,0.46,0.71,0.45,0.04
